Name,Price,Car_Age,Fuel_Type_Petrol,Transmission_Manual,Engine,KMs_Driven,Engine_Liters
Ford Endeavour 3.2 Titanium AT 4X4,30.48,8,False,False,3198,38000,3.198
BMW 5 Series 2013-2017 520d Luxury Line,30.45,9,False,False,1995,76467,1.995
Mercedes-Benz E-Class 2009-2013 E 200 CGI Avantgarde,30.42,9,True,True,1796,35939,1.796
BMW 5 Series 520d Luxury Line,30.37,9,False,False,1995,75637,1.995
Ford Endeavour 3.2 Titanium AT 4X4,30.35,8,False,False,3198,54650,3.198
Mercedes-Benz CLA 200 CDI Sport,30.3,6,False,False,2143,20483,2.143
Mercedes-Benz New C-Class C 220 CDI Avantgarde,30.3,10,False,False,2143,16329,2.143
BMW X1 M Sport sDrive 20d,30.29,8,False,False,1995,32838,1.995
Ford Endeavour 3.2 Trend AT 4X4,30.27,7,False,False,3198,51530,3.198
BMW Z4 2009-2013 35i,30.0,14,True,False,2979,25000,2.979
Toyota Fortuner 2.8 2WD AT,30.0,8,False,False,2755,15000,2.755
Mercedes-Benz M-Class ML 350 4Matic,30.0,11,False,False,2987,120000,2.987
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,30.0,10,False,False,2143,50000,2.143
Mercedes-Benz S Class 2005 2013 S 500,30.0,15,True,False,5461,35277,5.461
Land Rover Range Rover 2.2L Dynamic,30.0,13,False,False,2179,56000,2.179
BMW 3 Series 320d Sport Line,30.0,10,False,False,1995,10000,1.995
Toyota Fortuner 2.8 2WD AT,30.0,8,False,False,2755,40000,2.755
Mercedes-Benz S-Class S 350 d,30.0,14,False,False,2925,47140,2.925
Mercedes-Benz M-Class ML 250 CDI,30.0,11,False,False,2143,66000,2.143
BMW 3 Series Sport,29.99,9,False,False,1995,19000,1.995
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,29.98,9,False,False,2143,38730,2.143
Jaguar XF 2.2 Litre Luxury,29.98,10,False,False,2179,37340,2.179
Mercedes-Benz M-Class ML 250 CDI,29.95,13,False,False,2143,52000,2.143
BMW 3 Series Luxury Line,29.95,9,False,False,1995,31000,1.995
Land Rover Range Rover 2.2L Prestige,29.93,11,False,False,2179,64557,2.179
Ford Endeavour 3.2 Titanium AT 4X4,29.8,9,False,False,3198,29000,3.198
Audi Q7 4.2 TDI Quattro Technology,29.77,11,False,False,4134,79926,4.134
Land Rover Range Rover 2.2L Pure,29.67,11,False,False,2179,95649,2.179
Audi Q5 2.0 TDI Premium Plus,29.64,10,False,False,1968,60146,1.968
Mercedes-Benz E-Class E250 CDI Launch Edition,29.6,9,False,False,2143,46936,2.143
BMW 3 Series 330d Convertible,29.52,11,False,False,2993,51240,2.993
Mini Cooper 5 DOOR D,29.5,9,False,False,1496,11000,1.496
Jaguar XF 3.0 Litre S Premium Luxury,29.5,11,False,False,2993,30900,2.993
BMW 3 Series 320d Luxury Line,29.5,10,False,False,1995,47000,1.995
Ford Endeavour 3.2 Titanium AT 4X4,29.5,9,False,False,3198,68000,3.198
Mercedes-Benz SL-Class SL 500,29.5,15,True,False,5461,35000,5.461
Audi TT 2.0 TFSI,29.5,12,True,False,1984,12100,1.984
BMW X1 M Sport sDrive 20d,29.5,9,False,False,1995,31000,1.995
Audi A6 2.0 TDI Design Edition,29.5,11,False,False,1968,56000,1.968
Mercedes-Benz E-Class 2015-2017 E250 Edition E,29.5,9,False,False,2143,39500,2.143
BMW X1 sDrive 20d xLine,29.4,8,False,False,1995,31645,1.995
BMW X1 xDrive 20d xLine,29.3,7,False,False,1995,30733,1.995
Ford Endeavour 3.2 Titanium AT 4X4,29.2,8,False,False,3198,59636,3.198
Audi A6 2.0 TDI Design Edition,29.0,11,False,False,1968,48000,1.968
Audi A6 2011-2015 3.0 TDI Quattro Premium Plus,29.0,13,False,False,2967,50001,2.967
Audi Q3 35 TDI Quattro Premium Plus,29.0,10,False,False,1968,38000,1.968
Audi Q5 2.0 TDI,29.0,12,False,False,1968,72000,1.968
BMW X1 xDrive 20d M Sport,29.0,8,False,False,1995,27001,1.995
Jaguar XF 3.0 Litre S Premium Luxury,29.0,13,False,False,2993,35000,2.993
BMW X3 xDrive20d Expedition,29.0,10,False,False,1995,65000,1.995
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,29.0,11,False,False,2143,53000,2.143
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,29.0,18,True,False,1796,43627,1.796
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,29.0,12,False,False,2143,29000,2.143
Audi Q5 2.0 TDI Premium Plus,29.0,11,False,False,1968,53900,1.968
BMW 3 Series 330d Convertible,29.0,12,False,False,2993,49000,2.993
Mini Cooper 3 DOOR S,28.95,9,True,False,1998,21110,1.998
Mercedes-Benz GLA Class 200 d Sport,28.9,7,False,False,2143,10000,2.143
Ford Endeavour 3.2 Titanium AT 4X4,28.88,8,False,False,3198,61108,3.198
Toyota Fortuner 2.8 2WD MT,28.85,8,False,True,2755,72668,2.755
BMW X3 xDrive20d,28.79,11,False,False,1995,41089,1.995
BMW X1 xDrive 20d xLine,28.75,8,False,False,1995,23000,1.995
Audi A7 2011-2015 3.0 TDI Quattro,28.75,14,False,False,2967,42000,2.967
Jaguar XF Diesel,28.63,11,False,False,2993,82536,2.993
Audi Q7 3.0 TDI quattro,28.55,13,False,False,2967,91743,2.967
Mercedes-Benz New C-Class C 220 CDI Avantgarde,28.5,10,False,False,2143,15000,2.143
Mini Cooper Convertible S,28.5,11,True,False,1998,11900,1.998
BMW X1 sDrive 20d xLine,28.5,9,False,False,1995,28143,1.995
BMW X1 sDrive20d,28.5,9,False,False,1995,45000,1.995
BMW 3 Series 320d Luxury Line,28.45,8,False,False,1995,55389,1.995
Toyota Fortuner 4x4 MT,28.42,8,False,True,2982,47198,2.982
Mercedes-Benz CLA 200 CDI Sport,28.25,8,False,False,2143,13689,2.143
Audi Q3 35 TDI Quattro Premium Plus,28.03,9,False,False,1968,58661,1.968
Audi A4 35 TDI Premium Sport,28.0,9,False,False,1968,11000,1.968
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,28.0,11,False,False,2143,78500,2.143
BMW 5 Series 2003-2012 520d,28.0,10,False,False,1995,64000,1.995
BMW X5 xDrive 30d,28.0,14,False,False,2993,55000,2.993
Mitsubishi Pajero Sport 4X2 AT DualTone BlackTop,28.0,7,False,False,2477,12000,2.477
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,28.0,15,False,False,2987,85001,2.987
Mercedes-Benz R-Class R350 CDI 4MATIC,28.0,15,False,False,2987,46000,2.987
BMW 3 Series 320d Sport Line,28.0,7,False,False,1995,24000,1.995
Mercedes-Benz M-Class ML 350 CDI,28.0,12,False,False,2987,85000,2.987
Audi A7 2011-2015 Sportback,28.0,13,False,False,2967,24720,2.967
Jaguar XF Diesel,27.95,12,False,False,2993,75000,2.993
Mercedes-Benz CLA 200 CDI Sport,27.87,8,False,False,2143,20969,2.143
Mercedes-Benz M-Class ML 250 CDI,27.75,10,False,False,2143,58589,2.143
BMW X1 xDrive 20d xLine,27.75,9,False,False,1995,7000,1.995
BMW X5 xDrive 30d,27.5,14,False,False,2993,75000,2.993
Audi Q3 35 TDI Quattro Premium Plus,27.5,10,False,False,1968,51000,1.968
BMW 5 Series 2013-2017 525d Luxury Line,27.5,12,False,False,1995,58500,1.995
Mercedes-Benz E-Class E350 CDI,27.5,11,False,False,2987,68000,2.987
Mercedes-Benz CLA 200 CDI Style,27.43,8,False,False,2143,23106,2.143
Ford Endeavour Titanium 4X2,27.36,6,False,True,2198,14648,2.198
Audi TT 2.0 TFSI,27.35,11,True,False,1984,14262,1.984
Skoda Superb L&K 1.8 TSI AT,27.3,6,True,False,1798,13747,1.798
Mercedes-Benz CLA 200 Sport Edition,27.15,8,True,False,1991,24733,1.991
Mitsubishi Pajero Sport 4X4 AT,27.11,6,False,False,2477,11827,2.477
Audi Q3 30 TDI Premium FWD,27.0,8,False,False,1968,31000,1.968
BMW X5 xDrive 30d,27.0,14,False,False,2993,58000,2.993
Land Rover Range Rover 2.2L Pure,27.0,11,False,False,2179,72000,2.179
Toyota Camry Hybrid,27.0,9,True,False,2494,29277,2.494
BMW 3 Series Luxury Line,27.0,9,False,False,1995,70000,1.995
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,27.0,12,False,False,2148,60000,2.148
Mercedes-Benz CLA 200 CDI Sport,27.0,8,False,False,2143,39000,2.143
Audi Q3 2.0 TDI Quattro,27.0,9,False,False,1968,45000,1.968
BMW 5 Series 2013-2017 530d M Sport,27.0,11,False,False,2993,88000,2.993
Mercedes-Benz New C-Class C 220CDIBE Avantgarde Command,27.0,11,False,False,2143,51355,2.143
Mercedes-Benz New C-Class C 220 CDI Style,27.0,9,False,False,2143,58205,2.143
Audi A4 35 TDI Technology Edition,27.0,10,False,False,1968,30000,1.968
Audi A6 2011-2015 2.0 TDI Technology,26.78,10,False,False,1968,31652,1.968
Mercedes-Benz GLA Class 200 Sport,26.76,7,True,False,1991,17773,1.991
Jaguar XF 2.2 Litre Luxury,26.75,12,False,False,2179,31400,2.179
BMW 3 Series 320d GT Luxury Line,26.75,10,False,False,1995,32500,1.995
Mercedes-Benz New C-Class C 200 CGI Avantgarde,26.7,10,True,False,1796,58000,1.796
Jaguar XF 2.2 Litre Luxury,26.52,10,False,False,2179,27001,2.179
Mitsubishi Pajero Sport 4X4 AT,26.5,7,False,False,2477,8900,2.477
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,26.5,11,False,False,2143,59364,2.143
BMW 5 Series 525d Sedan,26.5,12,False,False,2993,93000,2.993
Ford Endeavour 3.2 Trend AT 4X4,26.5,9,False,False,3198,43000,3.198
BMW 3 Series Luxury Line,26.5,11,False,False,1995,48000,1.995
Jaguar XF 2.2 Litre Luxury,26.5,11,False,False,2179,43000,2.179
BMW 7 Series 730Ld Design Pure Excellence CBU,26.5,13,False,False,2993,41100,2.993
Jaguar XF 2.2 Litre Luxury,26.5,11,False,False,2179,48000,2.179
Toyota Camry Hybrid 2.5,26.11,8,True,False,2487,23249,2.487
Land Rover Freelander 2 TD4 SE,26.0,12,False,False,2179,46000,2.179
Mercedes-Benz M-Class ML 350 4Matic,26.0,13,False,False,2987,63000,2.987
Ford Endeavour 3.2 Trend AT 4X4,26.0,9,False,False,3198,90000,3.198
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,26.0,11,False,False,2143,30000,2.143
Mercedes-Benz GLA Class 200 CDI,26.0,11,False,False,2143,30000,2.143
Mercedes-Benz GLA Class 200 Sport Edition,26.0,9,True,False,1991,28000,1.991
Mercedes-Benz New C-Class 220,26.0,11,False,True,2148,25000,2.148
Mercedes-Benz New C-Class 220 CDI MT,26.0,10,False,True,2148,26000,2.148
Audi A4 2.0 TDI 177 Bhp Technology Edition,26.0,11,False,False,1968,29000,1.968
Mercedes-Benz CLA 200 Sport Edition,26.0,9,True,False,1991,25000,1.991
Skoda Superb Style 1.8 TSI AT,26.0,8,True,False,1798,26000,1.798
BMW 3 Series Luxury Line,25.99,10,False,False,1995,30717,1.995
BMW 7 Series 2007-2012 750Li,25.93,15,True,False,4395,50161,4.395
BMW 5 Series 2003-2012 GT 530d LE,25.82,14,False,False,2993,57832,2.993
Audi A4 2.0 TDI Premium Sport Limited Edition,25.81,10,False,False,1968,44811,1.968
Audi A4 2.0 TDI 177 Bhp Premium Plus,25.75,11,False,False,1968,29063,1.968
Mercedes-Benz CLA 200 CDI Sport,25.75,6,False,False,2143,29836,2.143
Audi A4 35 TDI Premium,25.75,9,False,False,1968,39644,1.968
Skoda Superb L&K 2.0 TDI AT,25.75,8,False,False,1968,35000,1.968
BMW 5 Series 2010-2013 530d,25.72,13,False,False,2993,40471,2.993
Audi Q3 35 TDI Quattro Premium,25.71,8,False,False,1968,37542,1.968
Audi Q5 2.0 TDI Premium Plus,25.71,11,False,False,1968,87652,1.968
Jaguar XF 2.2 Litre Luxury,25.7,11,False,False,2179,18000,2.179
Audi A4 35 TDI Premium,25.64,9,False,False,1968,39237,1.968
Audi Q5 2008-2012 2.0 TDI,25.64,12,False,False,1968,12467,1.968
Mercedes-Benz CLA 200 D Sport Edition,25.51,10,False,False,2143,13500,2.143
BMW 3 Series Luxury Line,25.5,10,False,False,1995,41000,1.995
Mercedes-Benz New C-Class C 220 CDI Celebration Edition,25.5,9,False,False,2143,34000,2.143
BMW 3 Series 320d Luxury Line,25.5,11,False,False,1995,47000,1.995
Audi Q5 30 TDI quattro Premium,25.49,10,False,False,1968,52000,1.968
Audi Q5 2008-2012 2.0 TDI,25.46,12,False,False,1968,13452,1.968
Audi A4 2.0 TDI 177 Bhp Premium Plus,25.31,10,False,False,1968,32205,1.968
Toyota Fortuner 4x4 AT,25.12,8,False,False,2982,68319,2.982
Audi A4 3.0 TDI Quattro,25.02,10,False,False,2967,35463,2.967
Audi A6 2011-2015 2.0 TDI Premium Plus,25.02,11,False,False,1968,66882,1.968
Mercedes-Benz S Class 2005 2013 S 350 CDI,25.0,16,False,False,2987,98000,2.987
Mercedes-Benz S Class 2005 2013 S 300 L,25.0,12,True,False,2987,80000,2.987
Audi A4 2.0 TDI 177 Bhp Technology Edition,25.0,11,False,False,1968,24000,1.968
Audi Q5 2008-2012 2.0 TDI,25.0,11,False,False,1968,44999,1.968
Mini Cooper S Carbon Edition,25.0,12,True,False,1598,52000,1.598
Volvo S60 D4 Momentum,25.0,10,False,False,1969,51000,1.969
Mercedes-Benz GLA Class 200 Sport Edition,25.0,9,True,False,1991,23000,1.991
Audi A6 35 TDI Matrix,25.0,11,False,False,1968,62000,1.968
Audi A4 35 TDI Premium,25.0,10,False,False,1968,60000,1.968
Audi A4 35 TDI Premium,25.0,10,False,False,1968,50000,1.968
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,25.0,11,False,False,2143,100000,2.143
Audi A4 35 TDI Technology,25.0,10,False,False,1968,45000,1.968
Audi Q3 35 TDI Quattro Premium,25.0,10,False,False,1968,61000,1.968
Toyota Camry Hybrid,25.0,10,True,False,2494,25000,2.494
Mercedes-Benz GLA Class 200 CDI SPORT,25.0,8,False,False,2143,50000,2.143
Toyota Fortuner 4x2 AT,24.99,9,False,False,2982,55547,2.982
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,24.95,11,False,False,2143,42000,2.143
Audi A7 2011-2015 3.0 TDI Quattro,24.94,11,False,False,2967,60336,2.967
Volkswagen Tiguan 2.0 TDI Highline,24.9,8,False,False,1968,50510,1.968
Mercedes-Benz GLA Class 200 CDI,24.85,9,False,False,2143,43022,2.143
Toyota Innova Crysta 2.8 ZX AT,24.82,6,False,False,2755,40674,2.755
Mini Cooper 3 DOOR D,24.77,10,False,False,1496,27641,1.496
BMW 3 Series 320d Luxury Plus,24.75,10,False,False,1995,100000,1.995
BMW 5 Series 2013-2017 520d Luxury Line,24.75,12,False,False,1995,40714,1.995
Audi A4 35 TDI Premium,24.74,9,False,False,1968,68193,1.968
BMW 5 Series 520d Luxury Line,24.68,13,False,False,1995,44450,1.995
Mercedes-Benz E-Class E250 CDI Avantgrade,24.63,10,False,False,2143,41057,2.143
Mercedes-Benz CLA 200 CDI Sport,24.51,9,False,False,2143,32345,2.143
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,24.5,11,False,False,2143,52000,2.143
Audi A4 2.0 TDI 177 Bhp Premium Plus,24.5,11,False,False,1968,21000,1.968
Mercedes-Benz CLA 200 CGI Sport,24.5,9,True,False,1991,40000,1.991
Audi A6 35 TFSI Matrix,24.5,9,True,False,1798,47000,1.798
Audi A4 3.0 TDI Quattro,24.5,11,False,False,2967,30000,2.967
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,24.5,12,False,False,2148,34700,2.148
Toyota Fortuner 4x2 MT TRD Sportivo,24.5,10,False,True,2982,19317,2.982
Mercedes-Benz GLA Class 200 d Style,24.46,9,False,False,2143,26212,2.143
Audi A4 35 TDI Premium Plus,24.37,11,False,False,1968,28469,1.968
Volvo S60 D4 SUMMUM,24.36,9,False,False,1984,42259,1.984
Audi A6 2011-2015 35 TDI Technology,24.25,10,False,False,1968,42000,1.968
Audi A6 2011-2015 35 TFSI Technology,24.22,9,True,False,1984,58953,1.984
Volvo V40 D3 R Design,24.0,10,False,False,1969,38000,1.969
Ford Endeavour 2.2 Trend AT 4X2,24.0,9,False,False,2198,75000,2.198
Audi A6 35 TDI Matrix,24.0,11,False,False,1968,56000,1.968
Audi A4 2.0 TDI,24.0,11,False,False,1968,60000,1.968
Jaguar XF 2.2 Litre Luxury,24.0,12,False,False,2179,46000,2.179
BMW X3 xDrive20d,24.0,13,False,False,1995,52000,1.995
Mercedes-Benz E-Class E250 CDI Avantgrade,24.0,11,False,False,2143,40000,2.143
Mercedes-Benz E-Class 200 Kompressor Elegance,24.0,11,True,False,1796,40000,1.796
Jaguar XF 3.0 Litre S Premium Luxury,24.0,14,False,False,2993,78000,2.993
Audi A6 2011-2015 2.0 TDI,23.99,12,False,False,1968,70181,1.968
BMW 3 Series 320d M Sport,23.99,9,False,False,1995,38000,1.995
Jeep Compass 2.0 Limited 4X4,23.91,6,False,True,1956,6261,1.956
Audi A6 2011-2015 2.0 TDI Premium Plus,23.89,11,False,False,1968,49964,1.968
Ford Endeavour 2.2 Trend MT 4X4,23.86,8,False,True,2198,38681,2.198
Mini Cooper 3 DOOR D,23.8,9,False,False,1496,32298,1.496
Audi A4 35 TDI Premium,23.75,10,False,False,1968,58970,1.968
Audi Q3 35 TDI Quattro Premium,23.75,10,False,False,1968,28000,1.968
Audi Q5 2008-2012 2.0 TDI,23.68,12,False,False,1968,80127,1.968
Mercedes-Benz R-Class R350 4Matic Long,23.68,11,True,False,3498,45710,3.498
Volvo XC90 2007-2015 D5 AWD,23.65,11,False,True,2400,89230,2.4
Volvo XC90 2007-2015 D5 AT AWD,23.58,11,False,False,2400,102001,2.4
BMW 3 Series 320d Highline,23.5,11,False,False,1995,69330,1.995
Mercedes-Benz GLA Class 200 d Sport,23.5,8,False,False,2143,35000,2.143
Audi A6 2011-2015 35 TFSI Technology,23.5,10,True,False,1984,55985,1.984
Land Rover Freelander 2 HSE SD4,23.5,13,False,False,2179,60000,2.179
Toyota Fortuner 3.0 Diesel,23.5,9,False,True,2982,99593,2.982
Mini Cooper 3 DOOR D,23.5,9,False,False,1496,20000,1.496
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,23.5,9,False,False,1968,42000,1.968
Mini Cooper 5 DOOR D,23.5,11,False,False,1496,60000,1.496
Mercedes-Benz New C-Class C 220 CDI Elegance AT,23.5,12,False,False,2143,21000,2.143
Audi A4 2.0 TDI Premium Sport Limited Edition,23.45,10,False,False,1968,21979,1.968
Mercedes-Benz E-Class E250 CDI Avantgrade,23.41,10,False,False,2143,59630,2.143
Audi A4 2.0 TDI 177 Bhp Premium Plus,23.32,10,False,False,1968,48214,1.968
BMW 5 Series 2003-2012 530d Highline,23.29,12,False,False,2993,108640,2.993
Mercedes-Benz E-Class E250 CDI Avantgrade,23.25,11,False,False,2143,46000,2.143
Jaguar XF Diesel,23.19,13,False,False,2993,94521,2.993
Audi Q5 2008-2012 2.0 TDI,23.0,14,False,False,1968,53000,1.968
Land Rover Freelander 2 SE,23.0,11,False,False,2179,85000,2.179
Toyota Fortuner 2.8 4WD MT,23.0,10,False,True,2755,150386,2.755
Audi A4 2.0 TDI Multitronic,23.0,10,False,False,1968,13000,1.968
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,23.0,12,False,False,2148,45200,2.148
BMW 5 Series 2013-2017 520d Luxury Line,23.0,11,False,False,1995,35000,1.995
Hyundai Santa Fe 4x4 AT,23.0,9,False,False,2199,36000,2.199
Mercedes-Benz New C-Class 220 CDI MT,23.0,11,False,True,2148,45000,2.148
Mercedes-Benz M-Class ML 350 4Matic,23.0,13,False,False,2987,66000,2.987
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,23.0,12,False,False,1968,63716,1.968
Mercedes-Benz GLA Class 200 CDI SPORT,23.0,10,False,False,2143,27000,2.143
Mini Countryman Cooper D,23.0,8,False,False,1998,8525,1.998
Toyota Fortuner 4x2 Manual,23.0,10,False,True,2982,59000,2.982
Toyota Innova Crysta 2.8 ZX AT,22.99,8,False,False,2755,35358,2.755
Skoda Superb Style 2.0 TDI AT,22.99,8,False,False,1968,42000,1.968
BMW X1 sDrive 20d Sportline,22.99,10,False,False,1995,49000,1.995
Audi A6 2011-2015 2.0 TDI Premium Plus,22.95,11,False,False,1968,40000,1.968
BMW 3 Series 320d Prestige,22.75,10,False,False,1995,56000,1.995
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,22.75,10,False,False,1968,76927,1.968
Mercedes-Benz E-Class E250 CDI Launch Edition,22.75,11,False,False,2143,81000,2.143
Mercedes-Benz M-Class ML 350 CDI Corporate,22.58,13,False,False,2987,63888,2.987
Toyota Innova Crysta 2.4 VX MT 8S,22.55,6,False,True,2393,11241,2.393
Toyota Fortuner 2.8 2WD AT,22.5,9,False,False,2755,88008,2.755
Audi A3 35 TDI Technology,22.5,8,False,False,1968,22000,1.968
Audi A4 2.0 TDI 177 Bhp Premium Plus,22.5,11,False,False,1968,40000,1.968
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,22.5,11,False,False,2143,34233,2.143
Audi A4 2.0 TDI,22.5,11,False,False,1968,37600,1.968
Audi A6 2.7 TDI,22.5,12,False,False,2698,90000,2.698
BMW 5 Series 520d Luxury Line,22.45,11,False,False,1995,60280,1.995
Mercedes-Benz M-Class ML 350 CDI,22.25,13,False,False,2987,51000,2.987
BMW X1 sDrive 20d xLine,22.24,10,False,False,1995,42265,1.995
Toyota Innova Crysta 2.4 VX MT,22.2,6,False,True,2393,33598,2.393
Volvo V40 D3,22.0,10,False,False,1984,33000,1.984
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,22.0,12,False,False,2143,48000,2.143
Audi A4 2.0 TDI 177 Bhp Premium Plus,22.0,11,False,False,1968,40000,1.968
BMW 3 Series 320d Luxury Line,22.0,12,False,False,1995,30000,1.995
Audi Q7 3.0 TDI quattro,22.0,14,False,False,2967,98000,2.967
Mercedes-Benz S Class 2005 2013 320 CDI,22.0,16,False,False,2987,42000,2.987
Land Rover Freelander 2 SE,22.0,14,False,False,2179,68000,2.179
Mini Cooper Countryman D,22.0,11,False,False,1998,35165,1.998
Audi Q3 2.0 TDI,22.0,12,False,False,1968,60000,1.968
BMW 3 Series 320d Prestige,22.0,10,False,False,1995,30000,1.995
Toyota Fortuner 4x2 AT,22.0,10,False,False,2982,36000,2.982
Mini Cooper Countryman D High,22.0,10,False,False,1998,34000,1.998
Toyota Fortuner 4x2 Manual,22.0,10,False,True,2982,73500,2.982
Mini Cooper Convertible S,22.0,13,True,False,1998,17000,1.998
Mini Cooper S Carbon Edition,22.0,13,True,False,1598,18000,1.598
Mercedes-Benz E-Class 2009-2013 E 200 CGI Elegance,22.0,14,True,False,1796,25000,1.796
Mini Cooper 5 DOOR D,22.0,11,False,False,1496,34000,1.496
BMW X5 xDrive 30d,21.99,14,False,False,2993,124652,2.993
Mercedes-Benz M-Class ML 350 CDI Corporate,21.99,14,False,False,2987,54000,2.987
Hyundai Tucson 2.0 e-VGT 2WD AT GLS,21.99,7,False,False,1995,51346,1.995
Audi A6 2011-2015 2.0 TDI Premium Plus,21.95,11,False,False,1968,51495,1.968
Mercedes-Benz E-Class E 200 CGI,21.95,12,True,False,1991,50319,1.991
Mini Cooper Countryman D,21.94,12,False,False,1998,51000,1.998
BMW X6 xDrive30d,21.9,14,False,False,2993,59000,2.993
Mercedes-Benz E-Class E250 CDI Avantgrade,21.8,10,False,False,2143,42076,2.143
Audi Q3 2.0 TDI,21.75,11,False,False,1968,65630,1.968
BMW 5 Series 520d Luxury Line,21.75,12,False,False,1995,55000,1.995
Audi A4 30 TFSI Premium Plus,21.73,8,True,False,1395,61221,1.395
Jeep Compass 2.0 Limited 4X4,21.69,7,False,True,1956,48188,1.956
Toyota Fortuner 4x2 AT,21.67,10,False,False,2982,101337,2.982
Audi A4 35 TDI Premium Plus,21.66,10,False,False,1968,13506,1.968
BMW 3 Series 320d Sport,21.6,11,False,False,1995,48000,1.995
Audi A6 2011-2015 2.0 TDI Premium Plus,21.56,11,False,False,1968,57456,1.968
Toyota Fortuner 4x2 AT TRD Sportivo,21.5,10,False,False,2982,36000,2.982
Toyota Fortuner 4x4 AT,21.5,10,False,False,2982,90000,2.982
Mini Cooper 3 DOOR S,21.5,12,True,False,1998,21000,1.998
Volvo S60 D4 Momentum,21.5,11,False,False,1969,51000,1.969
Audi Q5 2.0 TDI,21.5,12,False,False,1968,71000,1.968
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,21.5,11,False,False,1968,65000,1.968
BMW X1 sDrive 20d Sportline,21.5,11,False,False,1995,45000,1.995
Audi A4 2.0 TDI 177 Bhp Premium Plus,21.43,10,False,False,1968,13648,1.968
Toyota Innova Crysta 2.4 VX MT 8S,21.42,6,False,True,2393,31271,2.393
Hyundai Santa Fe 4WD AT,21.37,9,False,False,2199,28881,2.199
